node_A,node_B,score
MRP2,MRPL25,0.951
MRP2,MRPL27,0.995
MRP2,MRPL28,0.994
MRP2,MRPL3,0.993
MRP2,MRPL32,0.998
MRP2,MRPL33,0.996
MRP2,MRPL35,0.977
MRP2,MRPL36,0.968
MRP2,MRPL37,0.945
MRP2,MRPL38,0.988
MRP2,MRPL39,0.998
MRP2,MRPL4,0.994
MRP2,MRPL49,0.942
MRP2,MRPL51,0.994
MRP2,MRPL6,0.998
MRP2,MRPL7,0.998
MRP2,MRPL8,0.998
MRP2,MRPL9,0.999
MRP2,MRPS16,0.999
MRP2,MRPS17,0.999
MRP2,MRPS18,0.999
MRP2,MRPS28,0.999
MRP2,MRPS35,0.992
MRP2,MRPS5,0.999
MRP2,MRPS8,0.998
MRP2,MRPS9,0.999
MRP2,MRX14,0.996
MRP2,NAM9,0.997
MRP2,PET123,0.989
MRP2,PPE1,0.901
MRP2,RML2,0.998
MRP2,RPB2,0.905
MRP2,RPL23A,0.925
MRP2,RPL23B,0.926
MRP2,RPL25,0.983
MRP2,RPL29,0.973
MRP2,RPL32,0.973
MRP2,RPL38,0.977
MRP2,RPL5,0.979
MRP2,RPS15,0.979
MRP2,RPS18A,0.92
MRP2,RPS18B,0.919
MRP2,RPS2,0.906
MRP2,RPS20,0.975
MRP2,RPS21B,0.97
MRP2,RPS22A,0.928
MRP2,RPS22B,0.931
MRP2,RPS3,0.979
MRP2,RPS5,0.978
MRP2,RSM10,0.999
MRP2,RSM18,0.999
MRP2,RSM19,0.999
MRP2,RSM22,0.994
MRP2,RSM23,0.999
MRP2,RSM24,0.999
MRP2,RSM25,0.995
MRP2,RSM26,0.993
MRP2,RSM27,0.999
MRP2,RSM7,0.999
MRP2,RTC6,0.999
MRP2,SWS2,0.999
MRP2,TIF11,0.98
MRP2,VAR1,0.993
MRP2,YML6,0.996
MRP20,MRP21,0.935
MRP20,MRP4,0.997
MRP20,MRP49,0.99
MRP20,MRP51,0.933
MRP20,MRP7,0.999
MRP20,MRPL1,0.972
MRP20,MRPL10,0.999
MRP20,MRPL11,0.986
MRP20,MRPL13,0.949
MRP20,MRPL15,0.931
MRP20,MRPL16,0.996
MRP20,MRPL17,0.997
MRP20,MRPL19,0.996
MRP20,MRPL20,0.926
MRP20,MRPL22,0.998
MRP20,MRPL23,0.999
MRP20,MRPL24,0.995
MRP20,MRPL25,0.941
MRP20,MRPL27,0.999
MRP20,MRPL28,0.997
MRP20,MRPL3,0.998
MRP20,MRPL31,0.921
MRP20,MRPL32,0.997
MRP20,MRPL33,0.997
MRP20,MRPL35,0.993
MRP20,MRPL36,0.993
MRP20,MRPL37,0.996
MRP20,MRPL38,0.986
MRP20,MRPL39,0.993
MRP20,MRPL4,0.999
MRP20,MRPL40,0.999
MRP20,MRPL49,0.946
MRP20,MRPL51,0.995
MRP20,MRPL6,0.992
MRP20,MRPL7,0.96
MRP20,MRPL8,0.998
MRP20,MRPL9,0.999
MRP20,MRPS16,0.998
MRP20,MRPS17,0.99
MRP20,MRPS18,0.996
MRP20,MRPS28,0.996
MRP20,MRPS35,0.946
MRP20,MRPS5,0.995
MRP20,MRPS8,0.94
MRP20,MRPS9,0.996
MRP20,MRX14,0.996
MRP20,NAM9,0.935
MRP20,PET123,0.906
MRP20,RML2,0.994
MRP20,RPL16A,0.937
MRP20,RPL16B,0.937
MRP20,RPL17A,0.917
MRP20,RPL17B,0.917
MRP20,RPL26A,0.948
MRP20,RPL26B,0.933
MRP20,RPL28,0.942
MRP20,RPL3,0.922
MRP20,RPS0A,0.921
MRP20,RPS0B,0.921
MRP20,RPS13,0.95
MRP20,RPS2,0.942
MRP20,RPS20,0.943
MRP20,RPS23A,0.918
MRP20,RPS23B,0.918
MRP20,RPS29A,0.913
MRP20,RPS29B,0.919
MRP20,RPS5,0.927
MRP20,RSM10,0.996
MRP20,RSM18,0.998
MRP20,RSM19,0.993
MRP20,RSM23,0.996
MRP20,RSM24,0.996
MRP20,RSM25,0.968
MRP20,RSM26,0.974
MRP20,RSM27,0.995
MRP20,RSM7,0.99
MRP20,RTC6,0.996
MRP20,SWS2,0.937
MRP20,YML6,0.998
MRP21,MRP4,0.999
MRP21,MRP51,0.998
MRP21,MRP7,0.938
MRP21,MRPL10,0.95
MRP21,MRPL16,0.978
MRP21,MRPL17,0.94
MRP21,MRPL20,0.945
MRP21,MRPL22,0.941
MRP21,MRPL23,0.934
MRP21,MRPL24,0.97
MRP21,MRPL25,0.935
MRP21,MRPL27,0.936
MRP21,MRPL28,0.932
MRP21,MRPL3,0.924
MRP21,MRPL31,0.907
MRP21,MRPL32,0.949
MRP21,MRPL33,0.935
MRP21,MRPL35,0.951
MRP21,MRPL36,0.927
MRP21,MRPL38,0.935
MRP21,MRPL39,0.955
MRP21,MRPL4,0.925
MRP21,MRPL49,0.955
MRP21,MRPL51,0.934
MRP21,MRPL6,0.981
MRP21,MRPL7,0.957
MRP21,MRPL8,0.957
MRP21,MRPL9,0.967
MRP21,MRPS16,0.998
MRP21,MRPS17,0.997
MRP21,MRPS18,0.998
MRP21,MRPS28,0.998
MRP21,MRPS35,0.988
MRP21,MRPS5,0.999
MRP21,MRPS8,0.998
MRP21,MRPS9,0.998
MRP21,MRX14,0.972
MRP21,NAM9,0.995
MRP21,PET123,0.993
MRP21,PPE1,0.904
MRP21,RML2,0.93
MRP21,RSM10,0.998
MRP21,RSM18,0.998
MRP21,RSM19,0.997
MRP21,RSM22,0.986
MRP21,RSM23,0.995
MRP21,RSM24,0.997
MRP21,RSM25,0.998
MRP21,RSM26,0.997
MRP21,RSM27,0.997
MRP21,RSM7,0.995
MRP21,RTC6,0.94
MRP21,SWS2,0.993
MRP21,VAR1,0.984
MRP21,YML6,0.928
MRP4,MRP49,0.981
MRP4,MRP51,0.999
MRP4,MRP7,0.999
MRP4,MRPL1,0.992
MRP4,MRPL10,0.997
MRP4,MRPL11,0.974
MRP4,MRPL15,0.912
MRP4,MRPL16,0.997
MRP4,MRPL17,0.996
MRP4,MRPL19,0.987
MRP4,MRPL20,0.947
MRP4,MRPL22,0.998
MRP4,MRPL23,0.998
MRP4,MRPL24,0.996
MRP4,MRPL25,0.944
MRP4,MRPL27,0.996
MRP4,MRPL28,0.994
MRP4,MRPL3,0.997
MRP4,MRPL31,0.915
MRP4,MRPL32,0.998
MRP4,MRPL33,0.991
MRP4,MRPL35,0.982
MRP4,MRPL36,0.951
MRP4,MRPL37,0.936
MRP4,MRPL38,0.987
MRP4,MRPL39,0.997
MRP4,MRPL4,0.994
MRP4,MRPL40,0.915
MRP4,MRPL49,0.957
MRP4,MRPL50,0.931
MRP4,MRPL51,0.998
MRP4,MRPL6,0.998
MRP4,MRPL7,0.998
MRP4,MRPL8,0.999
MRP4,MRPL9,0.998
MRP4,MRPS16,0.999
MRP4,MRPS17,0.999
MRP4,MRPS18,0.999
MRP4,MRPS28,0.999
MRP4,MRPS35,0.996
MRP4,MRPS5,0.999
MRP4,MRPS8,0.999
MRP4,MRPS9,0.999
MRP4,MRX14,0.992
MRP4,NAM9,0.999
MRP4,PET123,0.998
MRP4,PPE1,0.901
MRP4,RML2,0.998
MRP4,RPL23A,0.906
MRP4,RPL23B,0.905
MRP4,RPL25,0.984
MRP4,RPL26A,0.907
MRP4,RPL29,0.956
MRP4,RPL32,0.971
MRP4,RPL38,0.953
MRP4,RPL5,0.979
MRP4,RPS13,0.91
MRP4,RPS15,0.984
MRP4,RPS18A,0.911
MRP4,RPS18B,0.911
MRP4,RPS19A,0.906
MRP4,RPS1A,0.91
MRP4,RPS2,0.976
MRP4,RPS20,0.926
MRP4,RPS21B,0.961
MRP4,RPS3,0.984
MRP4,RPS5,0.973
MRP4,RPS8A,0.916
MRP4,RSM10,0.999
MRP4,RSM18,0.999
MRP4,RSM19,0.999
MRP4,RSM22,0.999
MRP4,RSM23,0.999
MRP4,RSM24,0.999
MRP4,RSM25,0.999
MRP4,RSM26,0.999
MRP4,RSM27,0.999
MRP4,RSM7,0.999
MRP4,RTC6,0.998
MRP4,SWS2,0.998
MRP4,TIF11,0.964
MRP4,VAR1,0.987
MRP4,YML6,0.996
MRP49,MRP7,0.987
MRP49,MRPL10,0.971
MRP49,MRPL11,0.964
MRP49,MRPL16,0.983
MRP49,MRPL17,0.989
MRP49,MRPL19,0.953
MRP49,MRPL22,0.979
MRP49,MRPL23,0.976
MRP49,MRPL27,0.973
MRP49,MRPL28,0.984
MRP49,MRPL3,0.984
MRP49,MRPL32,0.977
MRP49,MRPL33,0.986
MRP49,MRPL35,0.91
MRP49,MRPL36,0.901
MRP49,MRPL37,0.989
MRP49,MRPL39,0.983
MRP49,MRPL4,0.973
MRP49,MRPL44,0.938
MRP49,MRPL51,0.992
MRP49,MRPL8,0.983
MRP49,MRPL9,0.99
MRP49,MRPS16,0.988
MRP49,MRPS18,0.981
MRP49,MRPS28,0.979
MRP49,MRPS5,0.982
MRP49,MRPS9,0.967
MRP49,MRX14,0.969
MRP49,RML2,0.965
MRP49,RPL28,0.921
MRP49,RPL3,0.912
MRP49,RPS13,0.932
MRP49,RPS2,0.935
MRP49,RPS20,0.928
MRP49,RPS23A,0.928
MRP49,RPS23B,0.928
MRP49,RPS5,0.948
MRP49,RSM10,0.979
MRP49,RSM18,0.984
MRP49,RSM23,0.984
MRP49,RSM24,0.978
MRP49,RSM7,0.953
MRP49,RTC6,0.99
MRP49,YML6,0.988
MRP51,MRP7,0.924
MRP51,MRPL10,0.953
MRP51,MRPL13,0.914
MRP51,MRPL15,0.945
MRP51,MRPL20,0.924
MRP51,MRPL22,0.961
MRP51,MRPL23,0.93
MRP51,MRPL24,0.904
MRP51,MRPL27,0.922
MRP51,MRPL28,0.913
MRP51,MRPL32,0.906
MRP51,MRPL33,0.945
MRP51,MRPL35,0.928
MRP51,MRPL36,0.922
MRP51,MRPL38,0.967
MRP51,MRPL40,0.926
MRP51,MRPL51,0.912
MRP51,MRPL6,0.934
MRP51,MRPL7,0.903
MRP51,MRPL8,0.915
MRP51,MRPL9,0.948
MRP51,MRPS16,0.998
MRP51,MRPS17,0.998
MRP51,MRPS18,0.995
MRP51,MRPS28,0.997
MRP51,MRPS35,0.998
MRP51,MRPS5,0.999
MRP51,MRPS8,0.996
MRP51,MRPS9,0.996
MRP51,NAM9,0.998
MRP51,PET123,0.996
MRP51,PPE1,0.903
MRP51,RML2,0.933
MRP51,RSM10,0.999
MRP51,RSM18,0.999
MRP51,RSM19,0.99
MRP51,RSM22,0.99
MRP51,RSM23,0.996
MRP51,RSM24,0.996
MRP51,RSM25,0.999
MRP51,RSM26,0.997
MRP51,RSM27,0.996
MRP51,RSM7,0.998
MRP51,SWS2,0.993
MRP51,VAR1,0.989
MRP7,MRPL1,0.983
MRP7,MRPL10,0.999
MRP7,MRPL11,0.979
MRP7,MRPL13,0.95
MRP7,MRPL16,0.999
MRP7,MRPL17,0.999
MRP7,MRPL19,0.998
MRP7,MRPL20,0.95
MRP7,MRPL22,0.999
MRP7,MRPL23,0.998
MRP7,MRPL24,0.999
MRP7,MRPL25,0.928
MRP7,MRPL27,0.996
MRP7,MRPL28,0.999
MRP7,MRPL3,0.997
MRP7,MRPL31,0.94
MRP7,MRPL32,0.999
MRP7,MRPL33,0.997
MRP7,MRPL35,0.998
MRP7,MRPL36,0.993
MRP7,MRPL37,0.987
MRP7,MRPL38,0.995
MRP7,MRPL39,0.999
MRP7,MRPL4,0.996
MRP7,MRPL40,0.973
MRP7,MRPL49,0.973
MRP7,MRPL51,0.995
MRP7,MRPL6,0.998
MRP7,MRPL7,0.999
MRP7,MRPL8,0.999
MRP7,MRPL9,0.999
MRP7,MRPS16,0.999
MRP7,MRPS17,0.997
MRP7,MRPS18,0.998
MRP7,MRPS28,0.999
MRP7,MRPS35,0.943
MRP7,MRPS5,0.998
MRP7,MRPS8,0.995
MRP7,MRPS9,0.999
MRP7,MRX14,0.994
MRP7,NAM9,0.99
MRP7,RML2,0.999
MRP7,RPB3,0.921
MRP7,RPC40,0.921
MRP7,RPL10,0.944
MRP7,RPL11A,0.978
MRP7,RPL11B,0.978
MRP7,RPL12A,0.979
MRP7,RPL12B,0.979
MRP7,RPL16A,0.979
MRP7,RPL16B,0.979
MRP7,RPL17A,0.976
MRP7,RPL17B,0.977
MRP7,RPL1A,0.979
MRP7,RPL1B,0.98
MRP7,RPL23A,0.977
MRP7,RPL23B,0.976
MRP7,RPL25,0.998
MRP7,RPL26A,0.989
MRP7,RPL26B,0.985
MRP7,RPL28,0.984
MRP7,RPL2A,0.977
MRP7,RPL2B,0.978
MRP7,RPL3,0.987
MRP7,RPL35A,0.974
MRP7,RPL35B,0.975
MRP7,RPL4A,0.904
MRP7,RPL4B,0.904
MRP7,RPL5,0.994
MRP7,RPL7A,0.963
MRP7,RPL7B,0.963
MRP7,RPL9A,0.969
MRP7,RPL9B,0.969
MRP7,RPP0,0.988
MRP7,RPS0A,0.984
MRP7,RPS0B,0.979
MRP7,RPS11A,0.965
MRP7,RPS11B,0.966
MRP7,RPS13,0.99
MRP7,RPS14A,0.978
MRP7,RPS14B,0.977
MRP7,RPS15,0.997
MRP7,RPS16A,0.92
MRP7,RPS16B,0.92
MRP7,RPS18A,0.978
MRP7,RPS18B,0.978
MRP7,RPS2,0.988
MRP7,RPS20,0.991
MRP7,RPS22A,0.977
MRP7,RPS22B,0.977
MRP7,RPS23A,0.98
MRP7,RPS23B,0.979
MRP7,RPS29A,0.977
MRP7,RPS29B,0.978
MRP7,RPS3,0.998
MRP7,RPS5,0.989
MRP7,RPS9A,0.964
MRP7,RPS9B,0.95
MRP7,RSM10,0.999
MRP7,RSM18,0.997
MRP7,RSM19,0.994
MRP7,RSM23,0.998
MRP7,RSM24,0.994
MRP7,RSM25,0.954
MRP7,RSM26,0.949
MRP7,RSM27,0.938
MRP7,RSM7,0.998
MRP7,RTC6,0.999
MRP7,SRP54,0.961
MRP7,SWS2,0.997
MRP7,YML6,0.998
MRPL1,MRPL10,0.991
MRPL1,MRPL11,0.983
MRPL1,MRPL16,0.982
MRPL1,MRPL19,0.998
MRPL1,MRPL22,0.992
MRPL1,MRPL23,0.991
MRPL1,MRPL24,0.977
MRPL1,MRPL27,0.95
MRPL1,MRPL28,0.92
MRPL1,MRPL32,0.981
MRPL1,MRPL33,0.942
MRPL1,MRPL37,0.909
MRPL1,MRPL38,0.932
MRPL1,MRPL39,0.983
MRPL1,MRPL4,0.978
MRPL1,MRPL51,0.966
MRPL1,MRPL6,0.907
MRPL1,MRPL7,0.982
MRPL1,MRPL8,0.99
MRPL1,MRPL9,0.998
MRPL1,MRPS16,0.995
MRPL1,MRPS17,0.961
MRPL1,MRPS18,0.978
MRPL1,MRPS28,0.989
MRPL1,MRPS5,0.904
MRPL1,MRPS8,0.911
MRPL1,MRPS9,0.99
MRPL1,MRX14,0.905
MRPL1,MSS1,0.907
MRPL1,RML2,0.992
MRPL1,RPL25,0.985
MRPL1,RPL26A,0.914
MRPL1,RPL29,0.957
MRPL1,RPL31A,0.902
MRPL1,RPL32,0.976
MRPL1,RPL38,0.96
MRPL1,RPL5,0.979
MRPL1,RPS13,0.912
MRPL1,RPS15,0.985
MRPL1,RPS19A,0.907
MRPL1,RPS1A,0.902
MRPL1,RPS2,0.914
MRPL1,RPS20,0.94
MRPL1,RPS21B,0.97
MRPL1,RPS3,0.979
MRPL1,RPS5,0.945
MRPL1,RPS6B,0.909
MRPL1,RPS8A,0.91
MRPL1,RSM10,0.939
MRPL1,RSM18,0.984
MRPL1,RSM23,0.943
MRPL1,RSM7,0.956
MRPL1,RTC6,0.994
MRPL1,YML6,0.995
MRPL10,MRPL11,0.968
MRPL10,MRPL16,0.999
MRPL10,MRPL17,0.998
MRPL10,MRPL19,0.989
MRPL10,MRPL20,0.943
MRPL10,MRPL22,0.998
MRPL10,MRPL23,0.999
MRPL10,MRPL24,0.999
MRPL10,MRPL25,0.927
MRPL10,MRPL27,0.997
MRPL10,MRPL28,0.998
MRPL10,MRPL3,0.997
MRPL10,MRPL31,0.929
MRPL10,MRPL32,0.998
MRPL10,MRPL33,0.995
MRPL10,MRPL35,0.995
MRPL10,MRPL36,0.98
MRPL10,MRPL37,0.974
MRPL10,MRPL38,0.995
MRPL10,MRPL39,0.999
MRPL10,MRPL4,0.999
MRPL10,MRPL40,0.987
MRPL10,MRPL49,0.956
MRPL10,MRPL51,0.994
MRPL10,MRPL6,0.998
MRPL10,MRPL7,0.999
MRPL10,MRPL8,0.999
MRPL10,MRPL9,0.999
MRPL10,MRPS16,0.999
MRPL10,MRPS17,0.998
MRPL10,MRPS18,0.997
MRPL10,MRPS28,0.999
MRPL10,MRPS35,0.941
MRPL10,MRPS5,0.998
MRPL10,MRPS8,0.983
MRPL10,MRPS9,0.999
MRPL10,MRX14,0.994
MRPL10,MSS1,0.963
MRPL10,NAM9,0.973
MRPL10,RML2,0.998
MRPL10,RPL13A,0.937
MRPL10,RPL13B,0.936
MRPL10,RPL15A,0.943
MRPL10,RPL15B,0.943
MRPL10,RPL18A,0.942
MRPL10,RPL18B,0.942
MRPL10,RPL19A,0.948
MRPL10,RPL19B,0.948
MRPL10,RPL20A,0.904
MRPL10,RPL20B,0.904
MRPL10,RPL21A,0.943
MRPL10,RPL21B,0.942
MRPL10,RPL22A,0.918
MRPL10,RPL22B,0.917
MRPL10,RPL23A,0.963
MRPL10,RPL23B,0.963
MRPL10,RPL24A,0.939
MRPL10,RPL24B,0.939
MRPL10,RPL25,0.989
MRPL10,RPL26A,0.964
MRPL10,RPL26B,0.951
MRPL10,RPL29,0.978
MRPL10,RPL3,0.951
MRPL10,RPL30,0.937
MRPL10,RPL31A,0.942
MRPL10,RPL31B,0.939
MRPL10,RPL32,0.983
MRPL10,RPL33A,0.931
MRPL10,RPL33B,0.931
MRPL10,RPL34A,0.931
MRPL10,RPL34B,0.931
MRPL10,RPL35A,0.957
MRPL10,RPL35B,0.955
MRPL10,RPL36A,0.928
MRPL10,RPL36B,0.925
MRPL10,RPL37A,0.908
MRPL10,RPL37B,0.906
MRPL10,RPL38,0.977
MRPL10,RPL43A,0.933
MRPL10,RPL43B,0.933
MRPL10,RPL5,0.988
MRPL10,RPP0,0.951
MRPL10,RPP1A,0.901
MRPL10,RPP2B,0.901
MRPL10,RPS10A,0.937
MRPL10,RPS10B,0.915
MRPL10,RPS13,0.961
MRPL10,RPS15,0.993
MRPL10,RPS17A,0.914
MRPL10,RPS17B,0.913
MRPL10,RPS18A,0.942
MRPL10,RPS18B,0.918
MRPL10,RPS19A,0.958
MRPL10,RPS19B,0.943
MRPL10,RPS1A,0.951
MRPL10,RPS1B,0.933
MRPL10,RPS2,0.964
MRPL10,RPS20,0.964
MRPL10,RPS21B,0.981
MRPL10,RPS22A,0.911
MRPL10,RPS22B,0.911
MRPL10,RPS24A,0.933
MRPL10,RPS24B,0.931
MRPL10,RPS25A,0.941
MRPL10,RPS25B,0.941
MRPL10,RPS26A,0.909
MRPL10,RPS26B,0.909
MRPL10,RPS27A,0.914
MRPL10,RPS27B,0.914
MRPL10,RPS28A,0.939
MRPL10,RPS28B,0.939
MRPL10,RPS3,0.991
MRPL10,RPS30A,0.905
MRPL10,RPS30B,0.9
MRPL10,RPS4A,0.939
MRPL10,RPS4B,0.939
MRPL10,RPS5,0.98
MRPL10,RPS6A,0.935
MRPL10,RPS6B,0.935
MRPL10,RPS7A,0.932
MRPL10,RPS7B,0.906
MRPL10,RPS8A,0.94
MRPL10,RPS8B,0.94
MRPL10,RPS9A,0.9
MRPL10,RSM10,0.999
MRPL10,RSM18,0.998
MRPL10,RSM19,0.993
MRPL10,RSM23,0.996
MRPL10,RSM24,0.998
MRPL10,RSM25,0.939
MRPL10,RSM26,0.981
MRPL10,RSM27,0.989
MRPL10,RSM7,0.998
MRPL10,RTC6,0.999
MRPL10,SEC61,0.946
MRPL10,SRP101,0.944
MRPL10,SRP54,0.958
MRPL10,SSH1,0.946
MRPL10,STT3,0.9
MRPL10,SWS2,0.984
MRPL10,YML6,0.999
MRPL11,MRPL16,0.981
MRPL11,MRPL17,0.983
MRPL11,MRPL19,0.994
MRPL11,MRPL22,0.978
MRPL11,MRPL23,0.991
MRPL11,MRPL27,0.981
MRPL11,MRPL28,0.983
MRPL11,MRPL3,0.986
MRPL11,MRPL32,0.981
MRPL11,MRPL33,0.97
MRPL11,MRPL35,0.907
MRPL11,MRPL37,0.99
MRPL11,MRPL39,0.968
MRPL11,MRPL4,0.968
MRPL11,MRPL51,0.974
MRPL11,MRPL8,0.975
MRPL11,MRPL9,0.979
MRPL11,MRPS16,0.968
MRPL11,MRPS18,0.968
MRPL11,MRPS28,0.987
MRPL11,MRPS5,0.976
MRPL11,MRPS9,0.983
MRPL11,MRX14,0.983
MRPL11,RML2,0.971
MRPL11,RPL28,0.912
MRPL11,RPL3,0.911
MRPL11,RPS13,0.936
MRPL11,RPS2,0.937
MRPL11,RPS20,0.934
MRPL11,RPS5,0.919
MRPL11,RSM10,0.966
MRPL11,RSM18,0.979
MRPL11,RSM23,0.987
MRPL11,RSM24,0.973
MRPL11,RSM7,0.947
MRPL11,RTC6,0.969
MRPL11,SPC19,0.939
MRPL11,SPC34,0.9
MRPL11,YML6,0.986
MRPL13,MRPL15,0.963
MRPL13,MRPL16,0.954
MRPL13,MRPL17,0.951
MRPL13,MRPL20,0.939
MRPL13,MRPL22,0.928
MRPL13,MRPL23,0.91
MRPL13,MRPL3,0.961
MRPL13,MRPL31,0.946
MRPL13,MRPL32,0.926
MRPL13,MRPL33,0.901
MRPL13,MRPL35,0.955
MRPL13,MRPL36,0.956
MRPL13,MRPL4,0.914
MRPL13,MRPL40,0.938
MRPL13,MRPL51,0.962
MRPL13,MRPL6,0.908
MRPL13,MRPL8,0.937
MRPL13,MRPL9,0.981
MRPL13,YML6,0.98
MRPL15,MRPL17,0.949
MRPL15,MRPL20,0.968
MRPL15,MRPL22,0.906
MRPL15,MRPL28,0.908
MRPL15,MRPL3,0.98
MRPL15,MRPL31,0.973
MRPL15,MRPL35,0.948
MRPL15,MRPL40,0.948
MRPL15,MRPL49,0.903
MRPL15,MRPL51,0.959
MRPL15,MRPL9,0.907
MRPL15,MRPS16,0.902
MRPL15,PET123,0.92
MRPL15,RSM18,0.912
MRPL15,RSM25,0.909
MRPL15,RSM26,0.952
MRPL15,RSM27,0.91
MRPL16,MRPL17,0.998
MRPL16,MRPL19,0.994
MRPL16,MRPL20,0.985
MRPL16,MRPL22,0.997
MRPL16,MRPL23,0.999
MRPL16,MRPL24,0.996
MRPL16,MRPL25,0.933
MRPL16,MRPL27,0.996
MRPL16,MRPL28,0.999
MRPL16,MRPL3,0.998
MRPL16,MRPL31,0.948
MRPL16,MRPL32,0.997
MRPL16,MRPL33,0.997
MRPL16,MRPL35,0.993
MRPL16,MRPL36,0.971
MRPL16,MRPL37,0.98
MRPL16,MRPL38,0.994
MRPL16,MRPL39,0.999
MRPL16,MRPL4,0.998
MRPL16,MRPL40,0.989
MRPL16,MRPL49,0.94
MRPL16,MRPL50,0.91
MRPL16,MRPL51,0.998
MRPL16,MRPL6,0.998
MRPL16,MRPL7,0.999
MRPL16,MRPL8,0.999
MRPL16,MRPL9,0.999
MRPL16,MRPS16,0.999
MRPL16,MRPS17,0.996
MRPL16,MRPS18,0.998
MRPL16,MRPS28,0.998
MRPL16,MRPS35,0.941
MRPL16,MRPS5,0.998
MRPL16,MRPS8,0.982
MRPL16,MRPS9,0.998
MRPL16,MRX14,0.997
MRPL16,NAM9,0.966
MRPL16,RML2,0.998
MRPL16,RPL23A,0.95
MRPL16,RPL23B,0.949
MRPL16,RPL25,0.951
MRPL16,RPL3,0.902
MRPL16,RPL5,0.951
MRPL16,RPS15,0.951
MRPL16,RPS20,0.919
MRPL16,RPS22A,0.924
MRPL16,RPS22B,0.904
MRPL16,RPS3,0.951
MRPL16,RPS5,0.972
MRPL16,RSM10,0.996
MRPL16,RSM18,0.998
MRPL16,RSM19,0.996
MRPL16,RSM23,0.994
MRPL16,RSM24,0.998
MRPL16,RSM25,0.931
MRPL16,RSM26,0.942
MRPL16,RSM27,0.991
MRPL16,RSM7,0.995
MRPL16,RTC6,0.999
MRPL16,SWS2,0.978
MRPL16,YML6,0.999
MRPL17,MRPL19,0.978
MRPL17,MRPL20,0.962
MRPL17,MRPL22,0.997
MRPL17,MRPL23,0.996
MRPL17,MRPL24,0.996
MRPL17,MRPL25,0.963
MRPL17,MRPL27,0.997
MRPL17,MRPL28,0.999
MRPL17,MRPL3,0.999
MRPL17,MRPL31,0.973
MRPL17,MRPL32,0.996
MRPL17,MRPL33,0.996
MRPL17,MRPL35,0.998
MRPL17,MRPL36,0.991
MRPL17,MRPL37,0.995
MRPL17,MRPL38,0.989
MRPL17,MRPL39,0.996
MRPL17,MRPL4,0.997
MRPL17,MRPL40,0.993
MRPL17,MRPL49,0.943
MRPL17,MRPL51,0.998
MRPL17,MRPL6,0.994
MRPL17,MRPL7,0.976
MRPL17,MRPL8,0.997
MRPL17,MRPL9,0.998
MRPL17,MRPS16,0.996
MRPL17,MRPS17,0.995
MRPL17,MRPS18,0.998
MRPL17,MRPS28,0.997
MRPL17,MRPS35,0.972
MRPL17,MRPS5,0.996
MRPL17,MRPS8,0.941
MRPL17,MRPS9,0.996
MRPL17,MRX14,0.996
MRPL17,NAM9,0.928
MRPL17,RML2,0.997
MRPL17,RPL12A,0.919
MRPL17,RPL12B,0.918
MRPL17,RPL16A,0.913
MRPL17,RPL16B,0.916
MRPL17,RPL17A,0.936
MRPL17,RPL17B,0.937
MRPL17,RPL23A,0.909
MRPL17,RPL23B,0.909
MRPL17,RPL26A,0.951
MRPL17,RPL26B,0.937
MRPL17,RPL28,0.939
MRPL17,RPL2A,0.93
MRPL17,RPL2B,0.928
MRPL17,RPL3,0.932
MRPL17,RPS0A,0.928
MRPL17,RPS0B,0.903
MRPL17,RPS13,0.958
MRPL17,RPS14A,0.907
MRPL17,RPS2,0.946
MRPL17,RPS20,0.934
MRPL17,RPS23A,0.912
MRPL17,RPS23B,0.912
MRPL17,RPS5,0.946
MRPL17,RSM10,0.996
MRPL17,RSM18,0.996
MRPL17,RSM19,0.994
MRPL17,RSM23,0.995
MRPL17,RSM24,0.996
MRPL17,RSM25,0.961
MRPL17,RSM26,0.983
MRPL17,RSM27,0.994
MRPL17,RSM7,0.997
MRPL17,RTC6,0.997
MRPL17,SWS2,0.971
MRPL17,YML6,0.998
MRPL19,MRPL22,0.991
MRPL19,MRPL23,0.996
MRPL19,MRPL24,0.989
MRPL19,MRPL27,0.992
MRPL19,MRPL28,0.979
MRPL19,MRPL3,0.992
MRPL19,MRPL32,0.993
MRPL19,MRPL33,0.986
MRPL19,MRPL35,0.949
MRPL19,MRPL37,0.992
MRPL19,MRPL38,0.978
MRPL19,MRPL39,0.996
MRPL19,MRPL4,0.995
MRPL19,MRPL51,0.98
MRPL19,MRPL6,0.991
MRPL19,MRPL7,0.997
MRPL19,MRPL8,0.995
MRPL19,MRPL9,0.992
MRPL19,MRPS16,0.994
MRPL19,MRPS17,0.991
MRPL19,MRPS18,0.99
MRPL19,MRPS28,0.992
MRPL19,MRPS5,0.99
MRPL19,MRPS8,0.923
MRPL19,MRPS9,0.996
MRPL19,MRX14,0.98
MRPL19,MSS1,0.962
MRPL19,RML2,0.988
MRPL19,RPB2,0.97
MRPL19,RPL22A,0.929
MRPL19,RPL23A,0.96
MRPL19,RPL23B,0.959
MRPL19,RPL25,0.979
MRPL19,RPL29,0.96
MRPL19,RPL32,0.977
MRPL19,RPL35A,0.904
MRPL19,RPL35B,0.903
MRPL19,RPL38,0.956
MRPL19,RPL5,0.979
MRPL19,RPS15,0.98
MRPL19,RPS18A,0.917
MRPL19,RPS18B,0.917
