node_A,node_B,score
COX13,QCR8,0.999
COX13,QCR9,0.999
COX13,RIP1,0.999
COX13,RPL24A,0.4
COX13,RPL24B,0.4
COX13,RPL30,0.411
COX13,RPL35A,0.427
COX13,RPL35B,0.422
COX13,RPL38,0.426
COX13,RPL40A,0.408
COX13,RPL40B,0.408
COX13,RPS27A,0.426
COX13,RPS27B,0.437
COX13,RPS29A,0.403
COX13,RPS29B,0.402
COX13,RPS3,0.611
COX13,RPS30A,0.407
COX13,RPS30B,0.412
COX13,RPS4B,0.405
COX13,RRN11,0.975
COX13,RRN7,0.408
COX13,SDH1,0.435
COX13,SDH2,0.694
COX13,SDH3,0.726
COX13,SDH4,0.592
COX13,TIM11,0.504
COX13,TIM18,0.408
COX13,TIM23,0.526
COX13,VMA11,0.453
COX14,COX2,0.798
COX14,COX3,0.511
COX14,COX4,0.775
COX14,COX5A,0.851
COX14,COX6,0.729
COX14,COX7,0.453
COX14,COX8,0.441
COX14,COX9,0.41
COX14,MRP49,0.477
COX14,MSS51,0.973
COX14,PET309,0.607
COX14,QCR2,0.464
COX14,QCR6,0.494
COX14,RIP1,0.523
COX2,COX3,0.999
COX2,COX4,0.999
COX2,COX5A,0.999
COX2,COX6,0.999
COX2,COX7,0.999
COX2,COX8,0.999
COX2,COX9,0.999
COX2,CYT1,0.999
COX2,ILV2,0.635
COX2,KGD1,0.777
COX2,KGD2,0.404
COX2,LPD1,0.421
COX2,LSC2,0.57
COX2,MAS1,0.938
COX2,MAS2,0.836
COX2,MGE1,0.532
COX2,MNP1,0.558
COX2,MRP17,0.414
COX2,MRP2,0.438
COX2,MRP51,0.453
COX2,MRP7,0.475
COX2,MRPL16,0.443
COX2,MRPL4,0.489
COX2,MRPS16,0.409
COX2,MRPS18,0.479
COX2,MRPS5,0.426
COX2,MRPS9,0.479
COX2,MSS51,0.942
COX2,NAM9,0.593
COX2,NFS1,0.517
COX2,OLI1,0.972
COX2,PDB1,0.575
COX2,PET309,0.578
COX2,PHB1,0.672
COX2,PHB2,0.469
COX2,QCR10,0.989
COX2,QCR2,0.999
COX2,QCR6,0.993
COX2,QCR7,0.999
COX2,QCR8,0.999
COX2,QCR9,0.999
COX2,RIP1,0.999
COX2,RML2,0.409
COX2,RPS23A,0.41
COX2,RPS23B,0.41
COX2,RPS3,0.507
COX2,RPS5,0.542
COX2,RRN11,0.788
COX2,RSM7,0.542
COX2,SAM50,0.636
COX2,SDH1,0.669
COX2,SDH2,0.931
COX2,SDH3,0.901
COX2,SOD1,0.716
COX2,TIM23,0.69
COX2,TOM20,0.444
COX2,TOM22,0.423
COX2,TRX1,0.404
COX2,VAR1,0.943
COX2,YME1,0.636
COX2,YTA12,0.438
COX3,COX4,0.999
COX3,COX5A,0.999
COX3,COX6,0.999
COX3,COX7,0.999
COX3,COX8,0.999
COX3,COX9,0.998
COX3,CYT1,0.999
COX3,ILV2,0.608
COX3,KGD1,0.537
COX3,KGD2,0.412
COX3,LAT1,0.44
COX3,LSC2,0.672
COX3,MAS1,0.935
COX3,MAS2,0.816
COX3,MNP1,0.518
COX3,MRP21,0.401
COX3,MRPL16,0.577
COX3,MRPS18,0.431
COX3,MRPS28,0.451
COX3,MRPS9,0.492
COX3,MSS51,0.743
COX3,OLI1,0.935
COX3,PDX1,0.412
COX3,QCR10,0.993
COX3,QCR2,0.999
COX3,QCR6,0.983
COX3,QCR7,0.999
COX3,QCR8,0.999
COX3,QCR9,0.999
COX3,RIP1,0.999
COX3,RML2,0.413
COX3,RRN11,0.903
COX3,SDH1,0.745
COX3,SDH2,0.956
COX3,SDH3,0.834
COX3,SOD1,0.628
COX3,VAR1,0.792
COX3,VMA11,0.403
COX3,VMA3,0.403
COX4,COX5A,0.999
COX4,COX6,0.999
COX4,COX7,0.999
COX4,COX8,0.999
COX4,COX9,0.999
COX4,CYT1,0.999
COX4,EFB1,0.434
COX4,HAP4,0.501
COX4,IDH1,0.598
COX4,IDH2,0.477
COX4,INH1,0.725
COX4,ISD11,0.601
COX4,KGD1,0.459
COX4,KGD2,0.551
COX4,LAT1,0.484
COX4,LSC1,0.536
COX4,MAS1,0.999
COX4,MAS2,0.988
COX4,MET4,0.45
COX4,MGE1,0.997
COX4,MNP1,0.465
COX4,MRPS5,0.424
COX4,MSS51,0.478
COX4,NFS1,0.523
COX4,OLI1,0.758
COX4,PAM16,0.726
COX4,PAM17,0.515
COX4,PAM18,0.997
COX4,PRP8,0.567
COX4,QCR10,0.999
COX4,QCR2,0.999
COX4,QCR6,0.997
COX4,QCR7,0.999
COX4,QCR8,0.999
COX4,QCR9,0.999
COX4,RIP1,0.999
COX4,RML2,0.43
COX4,RPL27A,0.472
COX4,RPL27B,0.471
COX4,RPL30,0.433
COX4,RPL31A,0.47
COX4,RPL31B,0.47
COX4,RPL40A,0.568
COX4,RPL40B,0.432
COX4,RPP2A,0.402
COX4,RPP2B,0.407
COX4,RPS11A,0.419
COX4,RPS11B,0.413
COX4,RPS15,0.403
COX4,RPS17A,0.419
COX4,RPS17B,0.411
COX4,RPS2,0.434
COX4,RRN11,0.981
COX4,RRN7,0.426
COX4,SDH1,0.771
COX4,SDH2,0.955
COX4,SDH3,0.764
COX4,SDH4,0.887
COX4,SOD1,0.489
COX4,SSC1,0.997
COX4,SSH1,0.417
COX4,STF1,0.412
COX4,TIM11,0.516
COX4,TIM13,0.448
COX4,TIM17,0.997
COX4,TIM18,0.726
COX4,TIM21,0.674
COX4,TIM23,0.999
COX4,TIM44,0.61
COX4,TIM50,0.834
COX4,TIM54,0.488
COX4,TOM22,0.546
COX4,TOM70,0.674
COX5A,COX6,0.999
COX5A,COX7,0.999
COX5A,COX8,0.999
COX5A,COX9,0.999
COX5A,CYT1,0.999
COX5A,EGD2,0.435
COX5A,INH1,0.454
COX5A,KGD2,0.689
COX5A,LSC1,0.522
COX5A,LSC2,0.443
COX5A,MAS1,0.914
COX5A,MAS2,0.871
COX5A,MGE1,0.579
COX5A,MRPS5,0.458
COX5A,MSS51,0.705
COX5A,OLI1,0.728
COX5A,PAM16,0.527
COX5A,PAM17,0.515
COX5A,PAM18,0.532
COX5A,PDA1,0.408
COX5A,QCR10,0.996
COX5A,QCR2,0.999
COX5A,QCR6,0.999
COX5A,QCR7,0.999
COX5A,QCR8,0.999
COX5A,QCR9,0.999
COX5A,RIP1,0.999
COX5A,RPL10,0.462
COX5A,RPL18A,0.417
COX5A,RPL18B,0.423
COX5A,RPL26A,0.402
COX5A,RPL26B,0.402
COX5A,RPP2A,0.418
COX5A,RPP2B,0.422
COX5A,RPS0A,0.434
COX5A,RPS0B,0.434
COX5A,RPS11A,0.44
COX5A,RPS11B,0.437
COX5A,RPS14A,0.407
COX5A,RPS14B,0.407
COX5A,RPS15,0.422
COX5A,RPS18A,0.489
COX5A,RPS18B,0.489
COX5A,RPS2,0.635
COX5A,RPS28A,0.405
COX5A,RPS28B,0.411
COX5A,RPS3,0.516
COX5A,RPS30A,0.456
COX5A,RPS30B,0.422
COX5A,RPS8A,0.43
COX5A,RPS8B,0.43
COX5A,RRN11,0.866
COX5A,SAM50,0.427
COX5A,SDH1,0.678
COX5A,SDH2,0.827
COX5A,SDH3,0.68
COX5A,SDH4,0.68
COX5A,SWS2,0.531
COX5A,TIM17,0.564
COX5A,TIM18,0.42
COX5A,TIM21,0.56
COX5A,TIM23,0.663
COX5A,TIM44,0.559
COX5A,TIM50,0.561
COX5A,TIM54,0.4
COX5A,TOM22,0.407
COX6,COX7,0.999
COX6,COX8,0.999
COX6,COX9,0.999
COX6,CYT1,0.999
COX6,EFB1,0.525
COX6,EGD2,0.4
COX6,IDH2,0.467
COX6,INH1,0.454
COX6,KGD1,0.419
COX6,KGD2,0.536
COX6,LPD1,0.437
COX6,LSC1,0.544
COX6,MAS1,0.985
COX6,MAS2,0.912
COX6,MET4,0.485
COX6,MRP1,0.526
COX6,MRPS17,0.457
COX6,MSH6,0.445
COX6,MSS51,0.783
COX6,OLI1,0.967
COX6,PDB1,0.553
COX6,PET309,0.41
COX6,PHB1,0.504
COX6,PHB2,0.448
COX6,PRE4,0.413
COX6,QCR10,0.996
COX6,QCR2,0.999
COX6,QCR6,0.996
COX6,QCR7,0.999
COX6,QCR8,0.999
COX6,QCR9,0.999
COX6,RIP1,0.999
COX6,RPL24A,0.407
COX6,RPL24B,0.402
COX6,RPL27A,0.412
COX6,RPL27B,0.409
COX6,RPL32,0.423
COX6,RPS11A,0.417
COX6,RPS11B,0.42
COX6,RPS18A,0.437
COX6,RPS18B,0.433
COX6,RRN11,0.98
COX6,RSM26,0.477
COX6,SDH1,0.682
COX6,SDH2,0.93
COX6,SDH3,0.829
COX6,SDH4,0.824
COX6,SWS2,0.468
COX6,TEF4,0.414
COX6,TIM11,0.542
COX6,TIM18,0.629
COX6,TIM23,0.539
COX6,TOM22,0.484
COX6,VMA11,0.437
COX6,VMA3,0.464
COX6,VMA4,0.506
COX6,VMA7,0.434
COX6,YTA12,0.46
COX7,COX8,0.999
COX7,COX9,0.999
COX7,CYT1,0.996
COX7,INH1,0.462
COX7,QCR10,0.996
COX7,QCR2,0.995
COX7,QCR6,0.992
COX7,QCR7,0.994
COX7,QCR8,0.994
COX7,QCR9,0.994
COX7,RIP1,0.987
COX7,TOM7,0.445
COX8,COX9,0.999
COX8,CYT1,0.999
COX8,INH1,0.435
COX8,KGD1,0.614
COX8,MAS1,0.94
COX8,MAS2,0.776
COX8,MET4,0.46
COX8,MRPL23,0.421
COX8,OLI1,0.611
COX8,QCR10,0.997
COX8,QCR2,0.999
COX8,QCR6,0.993
COX8,QCR7,0.999
COX8,QCR8,0.999
COX8,QCR9,0.999
COX8,RIP1,0.999
COX8,RPB3,0.455
COX8,RPL17A,0.476
COX8,RPL17B,0.479
COX8,RPL21A,0.414
COX8,RPL21B,0.413
COX8,RPL24A,0.426
COX8,RPL24B,0.432
COX8,RPL27A,0.498
COX8,RPL27B,0.5
COX8,RPL30,0.411
COX8,RPL31A,0.541
COX8,RPL31B,0.546
COX8,RPL33A,0.545
COX8,RPL33B,0.547
COX8,RPL34A,0.535
COX8,RPL34B,0.538
COX8,RPL35A,0.4
COX8,RPL35B,0.406
COX8,RPL38,0.433
COX8,RPL39,0.423
COX8,RPL43B,0.405
COX8,RPS17A,0.475
COX8,RPS17B,0.472
COX8,RPS18A,0.42
COX8,RPS18B,0.421
COX8,RPS2,0.479
COX8,RPS21B,0.429
COX8,RPS23A,0.419
COX8,RPS23B,0.41
COX8,RPS28A,0.431
COX8,RPS28B,0.434
COX8,RPS30A,0.437
COX8,RPS30B,0.436
COX8,RRN11,0.99
COX8,SDH2,0.68
COX8,SDH3,0.688
COX8,SDH4,0.566
COX8,SRP14,0.416
COX8,SWS2,0.442
COX8,TIM11,0.687
COX8,TIM17,0.436
COX8,TIM18,0.493
COX8,TOM6,0.409
COX8,TOM7,0.737
COX8,TOM70,0.589
COX9,CYT1,0.993
COX9,OST4,0.553
COX9,QCR10,0.992
COX9,QCR2,0.993
COX9,QCR6,0.995
COX9,QCR7,0.997
COX9,QCR8,0.996
COX9,QCR9,0.996
COX9,RIP1,0.986
COX9,RPL29,0.655
COX9,RPL39,0.543
COX9,RPL41A,0.627
COX9,RPL41B,0.643
COX9,RPS29A,0.71
COX9,RPS29B,0.71
COX9,SOM1,0.444
COX9,TOM5,0.695
COX9,TOM6,0.571
COX9,TOM7,0.661
CPA1,CPA2,0.999
CPA1,RPN11,0.51
CPA1,TRP3,0.552
CPA2,FRS2,0.469
CPA2,GCD7,0.467
CPA2,GCV1,0.445
CPA2,IDH2,0.59
CPA2,RPN11,0.51
CPA2,SNO1,0.523
CPA2,SNZ1,0.501
CPA2,TRP3,0.682
CPR1,CYR1,0.416
CPR1,DPB2,0.671
CPR1,EFB1,0.494
CPR1,EGD2,0.481
CPR1,GAL4,0.452
CPR1,HHF1,0.662
CPR1,HOC1,0.909
CPR1,HOS2,0.996
CPR1,HOS4,0.998
CPR1,HSC82,0.771
CPR1,HST1,0.927
CPR1,IPP1,0.415
CPR1,KAR2,0.47
CPR1,MOB2,0.438
CPR1,MRP1,0.637
CPR1,MRPL10,0.909
CPR1,MRPL17,0.902
CPR1,MRPL19,0.908
CPR1,MRPL23,0.912
CPR1,MRPL35,0.459
CPR1,MRPL38,0.644
CPR1,MRPL4,0.903
CPR1,MRPL51,0.903
CPR1,MRPL8,0.904
CPR1,MRPL9,0.915
CPR1,MRPS17,0.809
CPR1,MSS1,0.915
CPR1,NIC96,0.64
CPR1,NSP1,0.868
CPR1,NUD1,0.484
CPR1,NUP159,0.646
CPR1,NUP170,0.497
CPR1,NUP84,0.746
CPR1,NUP85,0.686
CPR1,PRP19,0.623
CPR1,PRP3,0.445
CPR1,PRP8,0.613
CPR1,RML2,0.698
CPR1,RPD3,0.556
CPR1,RPL10,0.42
CPR1,RPL12A,0.483
CPR1,RPL12B,0.482
CPR1,RPL16A,0.461
CPR1,RPL16B,0.455
CPR1,RPL18A,0.428
CPR1,RPL18B,0.478
CPR1,RPL19A,0.49
CPR1,RPL19B,0.499
CPR1,RPL23A,0.677
CPR1,RPL23B,0.68
CPR1,RPL26A,0.54
CPR1,RPL26B,0.538
CPR1,RPL27B,0.415
CPR1,RPL28,0.467
CPR1,RPL2A,0.531
CPR1,RPL2B,0.525
CPR1,RPL3,0.604
CPR1,RPL40A,0.612
CPR1,RPL4A,0.497
CPR1,RPL4B,0.486
CPR1,RPL6A,0.401
CPR1,RPL6B,0.407
CPR1,RPN11,0.537
CPR1,RPP0,0.464
CPR1,RPS0A,0.533
CPR1,RPS11A,0.565
CPR1,RPS11B,0.581
CPR1,RPS12,0.605
CPR1,RPS14A,0.567
CPR1,RPS15,0.631
CPR1,RPS18A,0.583
CPR1,RPS18B,0.426
CPR1,RPS19A,0.539
CPR1,RPS1A,0.576
CPR1,RPS1B,0.423
CPR1,RPS20,0.595
CPR1,RPS21B,0.43
CPR1,RPS3,0.479
CPR1,RPS31,0.462
CPR1,RPS5,0.427
CPR1,RPS6A,0.413
CPR1,RPS6B,0.417
CPR1,RPS9A,0.443
CPR1,RPS9B,0.451
CPR1,RSM23,0.803
CPR1,RSM26,0.637
CPR1,RSP5,0.591
CPR1,RVB1,0.445
CPR1,RVB2,0.667
CPR1,SEC13,0.641
CPR1,SEC26,0.546
CPR1,SEH1,0.582
CPR1,SET3,0.994
CPR1,SIF2,0.998
CPR1,SLX4,0.436
CPR1,SNF2,0.638
CPR1,SNT1,0.998
CPR1,SOD1,0.406
CPR1,SSO1,0.605
CPR1,STE12,0.573
CPR1,SUM1,0.843
CPR1,SUP45,0.447
CPR1,SYF1,0.622
CPR1,TEF1,0.645
CPR1,TEF2,0.676
CPR1,TFC6,0.408
CPR1,TPK2,0.414
CPR1,TRM112,0.422
CPR1,TRX1,0.435
CPR1,TUP1,0.54
CPR1,UME6,0.516
CPR1,YDJ1,0.416
CSE2,EAF3,0.487
CSE2,GAL11,0.994
CSE2,GCN5,0.409
CSE2,HIR1,0.405
CSE2,HTZ1,0.594
CSE2,LEO1,0.589
CSE2,LGE1,0.495
CSE2,MED1,0.999
CSE2,MED11,0.998
CSE2,MED2,0.991
CSE2,MED4,0.999
CSE2,MED6,0.996
CSE2,MED7,0.999
CSE2,MED8,0.999
CSE2,NUT1,0.986
CSE2,NUT2,0.999
CSE2,PGD1,0.993
CSE2,RAD3,0.8
CSE2,RGR1,0.999
CSE2,ROX3,0.999
CSE2,RPB10,0.808
CSE2,RPB11,0.802
CSE2,RPB2,0.858
CSE2,RPB3,0.913
CSE2,RPB4,0.915
CSE2,RPB5,0.8
CSE2,RPB7,0.807
CSE2,RPB8,0.81
CSE2,RPB9,0.8
CSE2,RPC10,0.801
CSE2,RPO21,0.935
CSE2,RPO26,0.8
CSE2,RTT109,0.629
CSE2,SDC1,0.413
CSE2,SIN4,0.996
CSE2,SOH1,0.999
CSE2,SPT15,0.814
CSE2,SRB2,0.999
CSE2,SRB4,0.999
CSE2,SRB5,0.999
CSE2,SRB6,0.998
CSE2,SRB7,0.999
CSE2,SRB8,0.797
CSE2,SSL1,0.82
CSE2,SSL2,0.8
CSE2,SSN2,0.849
CSE2,SSN3,0.894
CSE2,SSN8,0.842
CSE2,SWR1,0.78
CSE2,TAF10,0.708
CSE2,TAF14,0.937
CSE2,TFA1,0.8
CSE2,TFA2,0.81
CSE2,TFB2,0.803
CSE2,TFB3,0.83
CSE2,TFB4,0.8
CSE2,TFB5,0.802
CSE2,TFG1,0.8
CSE2,TFG2,0.852
CSE2,TOA1,0.836
CSE2,TOA2,0.809
CSE2,VPS71,0.624
CSE2,VPS72,0.538
CSG2,CSH1,0.926
CSG2,LCB1,0.774
CSG2,LCB2,0.876
CSG2,PIP2,0.424
CSG2,SLM1,0.584
CSG2,SUR1,0.989
CSG2,TOR2,0.409
CSG2,TSC11,0.473
CSG2,VMA3,0.673
CSH1,LCB1,0.474
CSH1,LCB2,0.445
CSH1,MNN9,0.548
CSH1,NPL6,0.44
CSH1,OAF1,0.442
CSH1,PIP2,0.515
CSH1,SLM2,0.479
CSH1,SUR1,0.858
CSI1,CSN9,0.997
CSI1,PCI8,0.999
CSI1,RPN5,0.983
CSI1,RRI1,0.999
CSI1,RRI2,0.993
CSI1,YJR084W,0.849
CSL4,DCP1,0.6
CSL4,DCP2,0.71
CSL4,DIP2,0.938
CSL4,DIS3,0.999
CSL4,DSS1,0.997
CSL4,GCD10,0.43
CSL4,GCD14,0.437
CSL4,GCN3,0.417
CSL4,LRP1,0.999
CSL4,LSM5,0.438
CSL4,MAK21,0.418
CSL4,MTR3,0.999
CSL4,MTR4,0.998
CSL4,NAF1,0.459
CSL4,NAN1,0.928
CSL4,NOC2,0.451
CSL4,NOC4,0.952
CSL4,NOP1,0.907
CSL4,NOP14,0.916
CSL4,NOP56,0.935
CSL4,NOP58,0.923
CSL4,NOP8,0.416
CSL4,NOT5,0.994
CSL4,PAP1,0.514
CSL4,PAP2,0.449
CSL4,POP4,0.405
CSL4,PRI1,0.544
CSL4,PRI2,0.563
CSL4,PRP43,0.44
CSL4,PWP2,0.953
CSL4,RAT1,0.414
CSL4,RPA43,0.476
CSL4,RPA49,0.41
CSL4,RPB5,0.577
CSL4,RPB8,0.619
CSL4,RPC19,0.547
CSL4,RPC40,0.461
CSL4,RPP1,0.508
CSL4,RPS11A,0.818
CSL4,RPS11B,0.835
CSL4,RPS13,0.824
CSL4,RPS14A,0.831
CSL4,RPS14B,0.436
CSL4,RPS16A,0.827
CSL4,RPS16B,0.845
CSL4,RPS18A,0.822
CSL4,RPS18B,0.802
CSL4,RPS19A,0.825
CSL4,RPS1A,0.822
CSL4,RPS2,0.415
CSL4,RPS22A,0.832
CSL4,RPS22B,0.81
CSL4,RPS23A,0.831
CSL4,RPS23B,0.804
CSL4,RPS24A,0.832
CSL4,RPS24B,0.809
CSL4,RPS27A,0.827
CSL4,RPS27B,0.804
CSL4,RPS28A,0.828
CSL4,RPS4A,0.81
CSL4,RPS4B,0.833
CSL4,RPS5,0.837
CSL4,RPS6A,0.805
CSL4,RPS6B,0.89
CSL4,RPS7A,0.929
CSL4,RPS8A,0.823
CSL4,RPS8B,0.802
CSL4,RPS9A,0.865
CSL4,RPS9B,0.55
CSL4,RRP4,0.999
CSL4,RRP40,0.999
CSL4,RRP42,0.999
CSL4,RRP43,0.999
CSL4,RRP45,0.999
CSL4,RRP46,0.999
CSL4,RRP6,0.999
CSL4,RRP7,0.917
CSL4,SKI2,0.975
CSL4,SKI3,0.963
CSL4,SKI6,0.999
CSL4,SKI8,0.938
CSL4,SNU13,0.923
CSL4,SUV3,0.902
CSL4,TRM112,0.471
CSL4,UTP10,0.913
CSL4,UTP13,0.958
CSL4,UTP15,0.943
CSL4,UTP18,0.938
CSL4,UTP21,0.92
CSL4,UTP22,0.924
CSL4,UTP4,0.946
CSL4,UTP6,0.932
CSL4,UTP8,0.892
CSL4,UTP9,0.896
CSM1,CTF19,0.642
CSM1,DSN1,0.993
CSM1,GAL4,0.463
CSM1,HOP1,0.519
CSM1,HRR25,0.994
CSM1,HTB1,0.626
CSM1,LRS4,0.999
CSM1,MAM1,0.999
CSM1,MCM21,0.482
CSM1,MED8,0.447
CSM1,MTW1,0.785
CSM1,NET1,0.822
CSM1,NNF1,0.792
CSM1,NSL1,0.76
CSM1,OCA2,0.409
CSM1,OKP1,0.535
CSM1,POB3,0.406
CSM1,REC8,0.459
CSM1,RLF2,0.458
CSM1,SIR2,0.735
CSM1,SMC1,0.49
CSM1,SMC2,0.577
CSM1,SMC4,0.562
CSM1,SPC24,0.68
CSM1,SPC25,0.703
CSM1,TOF1,0.633
CSM1,YCG1,0.56
CSM1,YCS4,0.656
CSM3,CTF18,0.942
CSM3,CTF8,0.949
CSM3,DBF4,0.769
CSM3,DCC1,0.971
CSM3,DDC1,0.941
CSM3,DPB11,0.923
CSM3,DPB2,0.988
CSM3,DPB3,0.679
CSM3,DPB4,0.755
CSM3,ELC1,0.633
CSM3,ELG1,0.914
CSM3,EPL1,0.465
CSM3,ESP1,0.547
CSM3,HHF1,0.913
CSM3,HHF2,0.915
CSM3,HHT1,0.933
CSM3,HHT2,0.937
CSM3,HRT1,0.636
CSM3,HTA1,0.931
CSM3,HTA2,0.901
CSM3,HTB1,0.909
CSM3,HTB2,0.914
CSM3,HTZ1,0.45
CSM3,ISW2,0.406
CSM3,MAD2,0.556
CSM3,MCD1,0.765
CSM3,MCM2,0.999
CSM3,MCM3,0.999
CSM3,MCM4,0.999
CSM3,MCM5,0.999
CSM3,MCM6,0.999
CSM3,MCM7,0.999
CSM3,MEC3,0.92
CSM3,MRC1,0.999
CSM3,MRE11,0.4
CSM3,MSH6,0.44
CSM3,MUS81,0.587
CSM3,ORC1,0.522
CSM3,ORC2,0.645
CSM3,ORC3,0.454
CSM3,ORC5,0.51
CSM3,ORC6,0.423
CSM3,POB3,0.966
CSM3,POL1,0.9
CSM3,POL12,0.64
CSM3,POL2,0.983
CSM3,POL3,0.758
CSM3,POL31,0.535
CSM3,POL32,0.877
CSM3,PRI1,0.836
CSM3,PRI2,0.774
CSM3,PSF1,0.999
CSM3,PSF2,0.997
CSM3,PSF3,0.999
CSM3,RAD1,0.422
CSM3,RAD17,0.904
CSM3,RAD18,0.665
CSM3,RAD24,0.928
CSM3,RAD3,0.5
CSM3,RAD53,0.93
CSM3,RAD55,0.481
CSM3,RAD57,0.622
CSM3,REV3,0.419
CSM3,RFA1,0.991
CSM3,RFA2,0.955
CSM3,RFC2,0.817
CSM3,RFC3,0.565
CSM3,RFC4,0.627
CSM3,RFC5,0.898
CSM3,RMI1,0.736
CSM3,RNH201,0.636
CSM3,RNH202,0.474
CSM3,RRD2,0.491
CSM3,RTT109,0.477
CSM3,SCC2,0.533
CSM3,SCC4,0.455
CSM3,SGS1,0.976
CSM3,SIR2,0.659
CSM3,SIR3,0.595
CSM3,SKP1,0.825
CSM3,SLD2,0.798
CSM3,SLD5,0.999
CSM3,SLX4,0.7
CSM3,SLX8,0.494
CSM3,SMC1,0.504
CSM3,SMC3,0.826
CSM3,SMC5,0.537
CSM3,SMC6,0.492
CSM3,SPT16,0.977
CSM3,SWI1,0.858
CSM3,SWI3,0.713
CSM3,TOF1,0.999
CSM3,TOP3,0.763
CSM3,TUB1,0.433
CSM3,VPS41,0.515
CSN9,GCD11,0.499
CSN9,HCR1,0.8
CSN9,NIP1,0.8
CSN9,PCI8,0.998
CSN9,PRE9,0.523
CSN9,PRT1,0.841
CSN9,RPG1,0.829
CSN9,RPN1,0.414
CSN9,RPN11,0.431
CSN9,RPN12,0.418
CSN9,RPN2,0.587
CSN9,RPN3,0.535
CSN9,RPN5,0.998
CSN9,RPN7,0.487
CSN9,RPT4,0.523
CSN9,RRI1,0.998
CSN9,RRI2,0.998
CSN9,SCL1,0.543
CSN9,SKP1,0.692
CSN9,SPC72,0.438
CSN9,SUI2,0.499
CSN9,SUI3,0.499
CSN9,TIF34,0.8
CSN9,TIF35,0.8
CSN9,TIF5,0.499
CSN9,YJR084W,0.92
CTF13,CTF19,0.896
CTF13,CTF3,0.842
CTF13,DAM1,0.4
CTF13,DSN1,0.757
CTF13,DUO1,0.555
CTF13,ELA1,0.416
CTF13,HHT1,0.454
CTF13,HHT2,0.454
CTF13,HRT1,0.483
CTF13,HSC82,0.484
CTF13,MAD2,0.732
CTF13,MCM16,0.675
CTF13,MCM21,0.876
CTF13,MCM22,0.557
CTF13,MTW1,0.465
CTF13,NMD2,0.412
CTF13,NNF1,0.416
CTF13,NSL1,0.463
CTF13,NUF2,0.739
CTF13,OKP1,0.743
